ID,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
/player/152747/aaron-lennon/170099/,78,67,28,76,68,84,63,55,54,81,87,86,93,74,92,64,70,80,59,57,57,42,71,73,62,80,40,37,37,14,7,7,16,11
/player/189725/tom-cleverley/170099/,74,64,48,83,68,79,59,62,80,80,66,74,72,77,77,74,62,73,56,75,71,65,74,77,72,72,47,59,49,15,11,9,12,13
/player/6826/gareth-barry/170099/,80,56,74,83,65,68,78,78,74,76,32,34,52,78,63,77,70,79,77,71,80,82,58,74,72,81,79,80,80,7,13,9,7,12
/player/199189/ross-barkley/170099/,65,69,65,84,61,85,68,70,78,86,80,80,70,77,59,80,63,74,79,79,73,45,71,81,65,80,56,60,52,9,14,12,6,10
/player/180216/seamus-coleman/170099/,81,65,67,77,64,78,42,35,70,77,79,79,77,81,74,75,72,90,73,68,78,77,76,70,60,76,83,84,84,5,15,10,13,7
/player/199667/ramiro-funes-mori/170099/,73,40,80,67,25,63,49,58,55,69,69,75,66,71,61,69,78,75,79,56,83,74,49,47,52,46,75,78,76,9,9,13,10,7
/player/167948/hugo-lloris/170099/,13,10,10,27,11,10,11,10,31,34,65,63,55,84,54,23,74,41,43,14,31,27,10,30,40,64,12,10,18,87,87,68,82,90
/player/188377/kyle-walker/170099/,79,51,74,74,57,75,76,71,67,75,87,93,70,77,73,86,83,90,77,68,78,75,66,69,63,75,79,81,84,12,6,16,15,8
/player/184087/toby-alderweireld/170099/,64,45,83,77,38,61,63,69,81,70,63,69,60,84,49,86,83,75,81,66,79,86,56,64,60,81,86,88,83,16,6,14,16,14
/player/172871/jan-vertonghen/170099/,68,60,82,78,52,70,58,73,74,74,69,66,62,81,55,86,80,79,81,68,83,83,63,65,68,82,81,85,81,6,10,9,12,7
/player/202126/harry-kane/170099/,70,88,83,75,70,77,71,66,67,82,69,77,74,85,62,86,70,84,84,80,74,35,86,72,82,83,41,36,38,8,10,11,14,11
/player/202335/eric-dier/170099/,67,44,83,75,52,60,54,77,76,68,55,66,56,69,40,83,71,81,84,72,80,79,53,66,70,78,76,80,81,11,14,6,13,9
/player/211117/dele-alli/170099/,68,81,72,83,72,81,67,53,74,83,77,76,74,83,59,75,69,88,70,76,84,67,85,82,58,82,57,60,57,7,6,9,11,8
/player/190460/christian-eriksen/170099/,85,76,52,89,69,84,85,87,86,86,79,74,78,82,82,80,57,88,54,81,44,55,81,89,67,82,38,56,22,9,14,7,7,6
/player/202491/tom-carroll/170099/,60,57,46,83,58,65,66,65,76,75,69,68,79,69,74,59,45,72,33,58,47,55,67,75,56,67,53,54,47,11,10,11,9,11
/player/205923/ben-davies/170099/,75,51,63,74,37,71,64,48,68,76,79,77,72,72,65,59,70,81,71,43,61,74,60,69,54,74,80,79,81,11,7,6,7,14
/player/215316/geronimo-rulli/170099/,12,15,12,32,16,15,19,20,23,15,54,48,58,77,50,24,68,42,73,17,26,21,12,58,24,30,16,13,17,85,79,75,82,86
/player/190584/asier-illarramendi/170099/,65,53,51,82,58,76,78,68,80,81,65,58,70,80,73,69,53,79,66,62,77,82,78,69,50,61,76,82,79,15,7,11,14,12
/player/169416/carlos-vela/170099/,78,79,64,79,84,82,80,71,63,81,87,83,86,77,79,73,69,70,68,78,57,37,80,79,72,79,12,22,14,8,14,8,13,10
/player/226221/aritz-elustondo/170099/,67,26,74,66,30,48,53,41,39,70,68,74,59,75,62,40,73,81,66,40,73,77,36,32,43,51,77,75,78,7,10,12,15,8
/player/222634/isaac-success/170099/,73,69,64,68,55,77,56,54,55,79,85,89,78,68,57,80,82,65,83,58,45,20,72,61,68,46,22,33,24,8,15,14,8,10
/player/192205/rene-krhin/170099/,61,49,59,73,47,59,60,49,71,70,48,48,52,71,49,66,55,60,74,55,71,73,53,64,58,71,61,80,59,10,10,10,15,5
/player/203177/dimitri-foulquier/170099/,69,47,56,67,45,76,58,40,59,69,71,80,66,59,64,59,71,70,76,49,67,70,65,55,49,59,63,75,77,11,7,6,10,14
/player/231638/adalberto-penaranda/170099/,64,74,64,75,77,82,65,63,56,81,85,83,86,71,62,73,61,64,65,70,62,36,73,75,77,58,20,37,31,6,14,13,8,6
/player/197242/grzegorz-krychowiak/170099/,59,42,83,79,40,63,46,62,83,75,65,71,59,77,52,81,75,77,92,70,89,81,52,71,78,83,75,85,72,15,14,8,6,7
/player/176600/kevin-gameiro/170099/,70,86,67,79,78,76,76,70,72,80,88,86,82,85,77,84,84,75,64,76,66,38,86,76,85,85,23,33,39,6,10,8,8,6
/player/183280/adil-rami/170099/,28,45,79,66,45,53,43,55,68,64,54,63,57,75,50,83,76,63,90,58,83,84,24,22,48,75,81,84,78,5,3,5,5,3
/player/188879/alfred-ndiaye/170099/,58,46,55,76,31,65,36,32,70,74,66,77,60,74,57,73,62,81,93,63,85,80,46,61,54,65,75,83,75,11,7,13,15,10
/player/193601/german-pezzella/170099/,43,53,83,60,32,47,46,25,54,66,53,54,32,77,48,54,84,64,78,51,81,79,58,22,35,34,78,77,76,7,9,13,10,15
/player/219391/gonzalo-escalante/170099/,63,56,58,78,59,72,63,52,66,73,64,68,66,78,64,77,74,85,72,58,86,81,59,71,64,80,73,84,78,10,12,7,12,11
/player/205114/takashi-inui/170099/,70,65,41,75,53,88,85,65,67,85,87,79,95,67,92,54,62,76,51,77,49,42,71,74,51,76,31,35,27,11,12,11,15,8
/player/190223/mikel-balenziaga/170099/,81,41,70,75,50,67,78,33,72,78,75,77,68,73,68,61,78,87,72,54,76,77,54,62,44,63,79,81,80,15,10,7,6,11
/player/183526/nabil-el-zhar/170099/,75,74,49,73,59,82,75,58,60,79,81,73,84,73,76,81,62,69,60,71,58,37,74,75,73,64,23,38,36,7,10,16,8,13
/player/138798/german-lux/170099/,12,13,13,12,12,11,13,12,29,35,29,32,56,75,55,12,68,43,72,11,45,17,11,49,12,43,15,13,14,74,71,78,76,79
/player/205083/faycal-fajr/170099/,81,69,49,76,69,76,82,77,75,79,68,67,77,68,72,73,52,70,68,79,59,31,69,77,73,63,51,53,54,15,12,14,15,6
/player/193105/alphonse-areola/170099/,20,19,14,41,16,12,16,16,32,22,54,52,53,76,58,25,59,28,80,14,26,23,17,34,25,35,19,18,12,82,79,72,76,83
/player/186547/mateo-musacchio/170099/,55,48,81,78,36,43,53,45,70,73,75,70,73,81,59,57,83,72,81,53,81,85,50,64,57,70,85,84,86,5,11,12,6,12
/player/198951/cedric-bakambu/170099/,74,81,71,75,78,80,68,54,66,82,87,88,81,81,69,84,78,74,80,68,62,39,82,73,72,73,30,29,21,6,13,6,14,6
/player/181816/antonio-rukavina/170099/,79,36,62,73,49,65,68,38,70,69,73,77,67,81,75,63,78,79,69,58,78,80,66,59,42,61,76,76,77,6,6,15,8,7
/player/198076/aymen-abdennour/170099/,56,48,75,68,32,52,48,39,64,56,63,69,65,67,67,78,80,70,86,60,84,76,53,53,51,75,78,79,81,12,8,7,8,15
/player/193041/keylor-navas/170099/,11,15,11,30,11,16,11,15,37,19,54,53,60,82,61,21,74,39,75,13,32,20,16,54,25,49,12,14,14,87,82,72,80,85
/player/182521/toni-kroos/170099/,85,75,54,89,82,78,85,84,93,85,55,37,70,85,62,87,34,78,74,88,60,77,76,88,73,85,63,75,65,10,11,13,7,10
/player/165153/karim-benzema/170099/,75,87,78,86,79,82,79,73,47,86,79,79,77,83,60,83,70,74,78,77,65,22,87,85,82,82,13,15,12,13,11,5,5,7
/player/173731/gareth-bale/170099/,87,87,86,86,76,89,86,85,80,88,93,95,77,87,65,91,85,78,80,90,65,59,86,79,76,85,51,55,52,15,15,11,5,6
/player/207410/mateo-kovacic/170099/,73,58,42,87,76,88,78,68,79,87,86,78,77,68,70,79,62,78,65,74,71,69,67,88,59,70,52,65,61,9,5,6,7,7
/player/177003/luka-modric/170099/,78,71,55,92,74,86,79,77,83,92,77,71,93,88,94,73,67,83,58,82,62,76,79,90,80,76,66,80,73,13,9,7,14,9
/player/186521/bernardo-espinosa/170099/,51,39,78,73,44,40,51,42,61,63,56,60,53,62,45,56,75,63,84,42,80,74,33,49,52,70,77,77,73,11,15,12,9,12
/player/219932/antonio-sanabria/170099/,67,80,69,71,67,82,73,64,56,83,81,83,82,74,75,75,75,72,76,65,32,21,80,72,69,76,21,20,15,8,14,9,14,13
/player/216349/alen-halilovic/170099/,72,61,24,80,64,81,80,69,71,80,81,74,78,73,87,58,58,62,36,71,40,55,71,80,75,72,26,16,21,15,11,11,13,10
/player/188943/kevin-trapp/170099/,13,13,11,25,12,10,14,12,12,24,45,52,42,79,37,22,75,45,73,13,30,22,12,45,17,48,10,14,10,83,79,79,80,84
/player/199556/marco-verratti/170099/,72,52,55,90,64,88,73,64,87,87,72,64,87,87,94,66,64,77,56,58,89,83,71,86,64,91,76,82,79,12,12,15,15,10
/player/49370/thiago-motta/170099/,66,54,79,84,76,68,67,67,85,83,42,41,47,74,50,82,83,72,83,73,89,77,50,74,70,80,68,83,75,10,10,7,5,14
/player/41236/zlatan-ibrahimovic/170099/,76,90,80,84,93,85,82,82,76,90,68,72,86,85,41,93,72,75,93,88,84,20,86,83,91,91,15,41,27,13,15,10,9,12
/player/183898/angel-di-maria/170099/,88,74,53,83,77,87,83,72,82,87,86,86,90,80,79,87,72,78,64,79,76,38,82,85,73,80,37,59,56,10,7,11,12,11
/player/170890/blaise-matuidi/170099/,75,65,73,84,72,73,65,52,79,77,79,79,77,84,79,74,83,94,78,66,85,85,68,75,56,85,83,85,81,8,11,5,10,14
/player/197853/serge-aurier/170099/,80,65,77,78,50,76,69,30,71,79,84,85,76,82,78,78,93,87,84,58,81,78,74,71,66,75,78,82,83,7,10,15,16,9
/player/153275/jean-louis-leca/170099/,12,11,13,25,11,13,13,12,29,25,50,41,44,75,45,16,64,24,70,13,55,22,11,27,14,29,10,14,15,78,72,66,78,82
/player/51105/sebastien-squillaci/170099/,26,28,78,71,31,52,35,26,60,62,42,32,57,62,48,59,78,32,70,22,77,70,29,50,53,61,72,81,79,14,6,9,12,8
/player/41835/gael-danic/170099/,69,59,57,68,63,68,71,71,66,71,63,61,71,71,74,64,52,70,56,66,65,42,68,68,76,66,22,35,24,13,8,14,7,9
/player/182166/julian-palmieri/170099/,77,62,57,75,52,75,72,63,72,75,78,79,79,74,85,69,65,76,58,58,85,67,70,69,61,52,74,70,75,7,13,7,15,6
/player/167933/yannick-cahuzac/170099/,47,43,66,73,37,46,52,45,64,60,54,55,67,71,73,54,71,89,71,44,92,79,49,64,47,64,71,75,62,10,16,15,15,12
/player/208585/axel-ngando/170099/,68,70,54,70,68,76,74,65,63,71,74,66,70,58,78,73,54,35,39,69,41,37,64,70,63,67,33,34,31,14,14,10,9,13
/player/165237/florian-marange/170099/,68,34,65,67,30,57,61,59,64,64,55,52,63,70,65,77,70,57,71,67,70,72,54,58,49,63,70,72,70,11,12,12,7,16
/player/178360/gilles-cioni/170099/,73,22,63,69,25,56,62,43,62,73,62,61,55,70,91,45,85,66,65,24,77,74,48,46,50,55,76,72,75,11,9,15,12,10
/player/143745/arda-turan/170099/,82,72,70,85,80,87,81,64,81,88,78,68,84,81,77,73,79,73,70,77,80,61,82,86,73,83,54,63,65,11,7,11,12,11
/player/201939/cristiano-piccini/170099/,73,22,63,71,29,76,59,37,55,74,76,79,60,68,60,68,68,73,80,30,68,77,64,55,27,55,77,76,79,8,9,5,7,11
/player/177635/benoit-tremoulinas/170099/,86,58,67,81,47,75,82,59,77,80,82,82,81,82,78,74,74,87,63,65,72,72,73,70,77,76,79,80,81,5,14,11,14,8
/player/159240/michael-krohn-dehli/170099/,84,78,50,82,53,79,77,83,83,80,69,68,76,85,78,81,58,70,66,68,67,75,84,86,76,73,54,73,61,10,8,15,16,11
/player/212218/aymeric-laporte/170099/,58,45,85,73,40,55,62,77,78,71,68,71,49,82,55,70,77,73,84,47,72,85,54,52,35,68,86,88,85,10,11,5,14,5
/player/199482/anthony-lopes/170099/,19,18,16,32,13,15,15,14,31,21,60,64,65,85,62,20,85,33,65,18,35,25,9,38,16,55,13,15,13,86,79,77,77,87
/player/219683/corentin-tolisso/170099/,67,75,82,83,62,77,66,73,82,78,74,75,74,82,73,82,89,86,79,78,81,76,79,79,70,74,72,78,71,7,10,14,9,14
/player/193301/alexandre-lacazette/170099/,70,87,72,80,82,85,74,77,68,84,84,87,87,85,84,81,76,80,79,76,70,40,87,77,84,86,23,42,30,11,6,9,5,6
/player/210372/rachid-ghezzal/170099/,74,71,56,76,59,81,80,74,71,80,77,76,78,63,76,74,62,70,61,75,50,27,73,77,68,69,28,24,23,12,6,15,7,15
/player/150590/christophe-jallet/170099/,76,57,71,79,70,70,74,66,75,77,71,74,75,78,74,73,77,76,70,66,75,75,74,75,65,80,78,77,78,8,8,9,6,11
/player/139860/jeremy-morel/170099/,64,49,73,70,53,58,61,50,62,67,76,80,67,72,77,64,79,83,74,51,81,77,60,55,53,62,74,75,74,12,8,11,11,11
/player/193116/maxime-gonalons/170099/,61,55,75,78,60,67,57,57,75,75,68,67,64,77,65,77,79,88,77,59,85,83,60,65,68,74,78,82,75,11,11,11,8,5
/player/205600/samuel-umtiti/170099/,69,51,72,79,70,69,72,63,73,75,74,75,68,77,66,83,87,80,78,74,80,86,58,58,61,66,80,85,83,15,10,14,12,15
/player/223898/paul-bernardoni/170099/,12,13,21,28,17,16,15,18,24,25,31,27,21,49,34,19,42,30,46,16,29,25,15,19,19,24,13,12,18,71,69,68,69,72
/player/193081/matthieu-saunier/170099/,38,16,64,70,47,50,24,22,71,63,44,58,54,66,60,68,80,64,73,46,68,77,18,45,55,59,71,72,76,8,12,11,13,14
/player/212947/jimmy-cabot/170099/,65,73,38,68,54,81,57,50,54,76,90,90,78,65,92,65,63,59,50,66,32,38,69,54,55,63,27,23,29,14,12,8,14,14
/player/214991/jessy-pi/170099/,51,52,58,75,48,66,56,55,69,67,66,68,75,70,70,65,53,75,58,62,67,68,56,68,57,62,59,64,59,6,13,13,12,11
/player/211239/corentin-jean/170099/,63,76,64,71,72,74,66,59,64,69,84,83,90,68,81,79,45,68,43,64,55,29,77,68,64,69,20,22,21,12,7,14,10,15
/player/168630/mouhamadou-dabo/170099/,61,39,63,67,52,65,53,47,63,68,77,75,79,71,84,66,74,74,59,59,78,72,62,61,54,66,73,69,73,14,16,7,11,12
/player/158121/benoit-costil/170099/,11,14,15,35,12,13,12,11,33,12,49,53,38,77,45,22,49,28,65,15,22,22,12,44,15,53,16,11,14,82,80,78,82,84
/player/183395/cheikh-mbengue/170099/,74,45,70,75,22,67,66,32,69,69,73,75,72,70,67,56,74,71,74,26,76,73,49,54,31,68,74,72,74,16,9,13,13,8
/player/212401/steven-moreira/170099/,70,24,54,73,34,63,43,29,67,64,69,70,72,69,66,42,52,66,59,28,70,73,53,67,35,53,72,72,71,10,14,9,15,9
/player/183389/giovanni-sio/170099/,69,78,70,74,73,75,73,70,68,75,79,86,82,71,74,76,70,80,73,74,75,18,75,73,72,69,17,18,12,15,9,10,15,16
/player/194196/fallou-diagne/170099/,53,34,74,69,40,66,44,45,66,69,68,69,70,71,67,59,88,64,75,41,72,70,36,53,56,68,72,75,74,11,15,6,12,11
/player/190674/benjamin-andre/170099/,72,61,58,80,56,73,68,46,79,76,69,69,73,76,73,69,78,75,70,65,75,71,70,76,66,76,72,76,71,8,14,15,7,10
/player/231443/ousmane-dembele/170099/,75,77,43,74,70,88,74,65,65,82,93,91,87,79,78,73,59,73,47,65,54,34,78,78,70,72,29,29,27,6,6,14,10,13
/player/200726/benjamin-lecomte/170099/,13,11,10,17,10,11,20,19,21,23,44,40,36,73,25,18,60,34,55,10,23,24,10,41,20,38,11,11,12,81,74,83,77,83
/player/190196/zargo-toure/170099/,30,14,77,54,13,32,25,42,58,59,68,75,57,66,60,44,86,74,82,19,73,66,44,44,39,58,68,70,60,15,8,8,10,6
/player/181559/francois-bellugou/170099/,54,30,66,70,30,64,65,59,64,71,49,50,52,66,55,59,72,73,72,58,68,67,56,66,62,49,72,73,73,6,7,9,11,15
/player/137960/yann-jouffre/170099/,75,62,62,75,60,72,78,75,74,75,67,72,70,70,74,68,50,66,47,66,59,54,70,72,72,67,50,51,41,11,16,6,12,10
/player/198420/abdul-majeed-waris/170099/,56,73,66,68,65,75,49,51,59,75,93,92,79,64,83,74,90,73,65,64,56,36,74,72,65,77,37,33,34,3,3,3,3,3
/player/209889/raphael-guerreiro/170099/,79,72,61,83,76,83,80,77,74,83,84,75,88,81,85,78,64,77,52,76,69,86,76,79,44,75,74,70,77,12,6,8,11,8
/player/192824/walid-mesloub/170099/,81,67,56,75,70,74,72,66,73,76,69,68,76,72,71,70,63,82,60,65,59,54,69,72,61,57,59,63,58,7,6,7,10,11
/player/212519/romain-philippoteaux/170099/,64,72,43,69,64,76,58,49,63,73,82,78,78,68,88,68,49,71,51,66,42,71,76,69,48,66,38,34,39,9,10,12,11,13
/player/192593/danijel-subasic/170099/,11,10,13,24,13,11,24,66,26,19,51,54,42,79,37,24,75,32,80,14,31,20,15,52,23,65,15,14,13,82,79,79,83,84
/player/177525/nabil-dirar/170099/,78,65,47,77,62,82,75,62,67,79,81,82,78,73,65,70,74,71,76,68,70,53,70,69,52,76,49,55,50,6,8,8,15,13
/player/215334/guido-carrillo/170099/,34,76,76,62,75,70,46,36,57,74,65,65,67,70,63,74,69,72,82,71,72,34,77,59,77,53,32,29,26,10,11,6,9,12
/player/213565/thomas-lemar/170099/,78,75,54,80,64,83,79,81,71,81,85,82,83,76,84,79,72,75,69,75,63,66,76,79,68,77,63,59,63,11,15,13,7,14
/player/112253/jeremy-toulalan/170099/,67,27,70,79,27,65,53,56,75,78,49,47,57,75,64,75,66,78,79,69,82,82,66,74,56,76,68,82,73,12,6,15,5,7
/player/212282/issiaga-sylla/170099/,69,63,60,70,65,69,68,49,62,69,75,74,68,66,65,65,73,80,72,47,72,66,68,66,47,66,67,66,65,13,13,10,8,12
/player/199574/alexandre-letellier/170099/,12,10,11,26,13,10,18,13,21,16,40,38,32,71,17,22,57,34,72,14,24,23,14,12,20,21,14,11,11,67,68,61,70,72
/player/184873/ismael-traore/170099/,43,22,74,65,19,35,48,58,61,65,62,64,63,70,60,45,72,75,82,45,78,73,21,51,49,64,75,73,71,6,10,16,6,15
/player/186161/gilles-sunu/170099/,70,70,62,70,62,72,62,53,62,71,72,76,76,65,69,75,53,64,73,65,60,36,71,68,72,64,29,27,22,11,16,8,8,6
/player/198264/billy-ketkeophomphone/170099/,76,74,69,74,68,78,71,77,70,77,82,82,83,77,73,74,76,72,59,69,35,42,78,71,54,59,15,16,18,6,12,6,11,8
/player/209781/pierrick-capelle/170099/,75,68,55,73,79,76,68,74,69,76,75,76,80,74,67,72,61,73,64,77,68,72,75,72,63,58,59,64,58,9,12,16,9,16
/player/219470/cheikh-ndoye/170099/,68,73,88,79,55,66,60,49,82,77,56,60,48,79,43,79,80,91,94,69,83,75,76,74,57,55,82,81,68,8,13,14,15,8
/player/190579/yoann-andreu/170099/,72,19,62,66,25,66,43,29,59,71,66,68,68,67,75,34,66,75,66,28,68,68,53,50,25,63,71,73,71,13,12,7,11,10
/player/184190/romain-thomas/170099/,50,22,80,74,18,28,39,34,69,69,61,62,54,72,50,60,68,61,85,28,72,82,28,37,55,42,78,79,74,13,7,11,14,10
/player/5594/remy-vercoutre/170099/,10,10,10,24,10,12,11,11,34,21,36,38,31,70,44,18,58,26,63,12,25,27,16,31,23,20,12,11,11,77,76,77,76,78
/player/53027/alaeddine-yahia/170099/,39,40,73,62,54,41,45,50,60,52,31,46,59,65,56,61,90,35,83,47,74,65,31,57,51,54,72,73,69,12,15,16,16,10
/player/199195/jonathan-delaplace/170099/,61,49,39,76,54,72,62,66,73,72,72,68,71,75,84,57,77,91,62,64,72,74,66,71,55,71,65,72,63,9,7,12,8,9
/player/193983/andy-delort/170099/,67,76,70,68,73,73,37,75,52,75,75,72,73,69,69,83,71,76,82,75,68,23,73,63,75,70,20,20,24,10,14,10,8,11
/player/184706/vincent-bessat/170099/,78,58,53,74,62,74,54,57,75,75,76,75,76,76,75,67,73,64,70,71,62,46,70,74,58,71,71,72,66,6,16,10,12,9
/player/188397/ronny-rodelin/170099/,75,76,74,72,70,75,69,65,70,77,70,69,71,73,55,72,73,70,75,71,42,54,76,72,68,66,33,30,19,8,13,10,16,10
/player/203885/chaker-alhadhur/170099/,65,19,53,66,38,57,52,31,55,60,66,67,75,66,83,56,61,61,28,49,30,67,37,43,38,47,67,72,71,11,15,9,14,9
/player/163804/julien-feret/170099/,73,71,65,76,65,74,73,71,75,79,53,54,75,73,63,72,60,75,70,72,58,59,75,80,72,72,46,58,52,12,16,10,15,8
/player/179789/damien-da-silva/170099/,49,25,75,69,36,42,28,31,51,68,54,68,60,64,61,28,73,63,75,41,82,78,39,40,43,65,75,77,76,6,8,12,16,11
/player/120306/laurent-pionnier/170099/,14,12,10,24,14,10,18,12,32,22,52,49,41,48,50,22,71,45,58,10,34,22,11,41,16,32,10,15,11,78,70,71,75,80
/player/163665/daniel-congre/170099/,69,25,73,73,26,65,32,23,70,72,59,64,58,65,61,41,67,72,80,26,75,74,51,55,24,74,74,75,75,11,10,9,11,7
/player/197813/jonas-martin/170099/,74,70,57,80,63,73,72,67,75,77,71,75,66,78,63,74,61,79,73,71,76,65,68,73,76,80,63,75,68,8,8,14,15,11
/player/188388/ryad-boudebouz/170099/,82,78,45,81,71,83,79,80,76,81,77,76,81,70,75,79,61,72,59,76,58,32,73,79,87,49,27,35,30,10,12,16,10,14
/player/50294/souleymane-camara/170099/,72,70,70,70,74,67,55,54,63,72,60,60,77,63,79,75,71,48,60,74,65,51,68,67,73,68,51,51,46,8,11,14,14,10
/player/188602/william-remy/170099/,66,27,68,57,25,65,30,55,62,58,75,76,58,60,56,71,91,80,87,49,75,69,28,60,25,50,65,69,65,9,12,9,10,12
/player/202562/jerome-roussillon/170099/,72,59,67,74,57,73,73,56,69,74,87,86,76,70,74,69,73,79,74,65,75,76,67,70,51,65,69,71,73,9,7,13,8,15
/player/201523/mathieu-deplagne/170099/,61,21,69,60,25,30,35,55,57,60,61,59,49,56,64,35,72,69,73,27,81,73,41,55,58,40,68,73,73,10,11,10,10,10
/player/231041/casimir-ninga/170099/,66,75,63,62,75,74,65,53,55,69,87,88,73,71,59,79,77,85,79,72,66,24,72,59,72,60,20,25,23,6,11,9,15,9
/player/116494/cedric-carrasso/170099/,11,13,11,24,13,14,10,12,22,22,38,42,39,73,35,24,73,31,71,14,43,23,13,53,13,60,13,13,14,78,79,81,79,81
/player/194727/diego-contento/170099/,72,29,66,70,39,70,63,40,66,71,72,73,68,71,70,69,65,71,64,58,75,70,55,55,52,70,73,76,74,11,13,9,15,11
/player/213114/diego-rolan/170099/,73,79,68,76,67,78,68,70,62,77,75,78,76,79,69,75,72,67,63,65,62,24,83,74,75,72,33,27,18,14,7,7,7,14
/player/183256/henri-saivet/170099/,78,73,77,78,69,79,73,76,77,78,77,77,83,76,76,75,90,75,69,65,59,64,75,78,66,70,60,66,62,10,8,13,15,11
/player/177953/clement-chantome/170099/,72,63,73,79,59,71,70,72,75,75,64,65,67,74,69,73,72,70,73,66,80,73,74,76,57,72,70,73,71,10,9,15,12,12
/player/188325/cheick-diabate/170099/,49,77,79,68,77,70,56,48,59,73,50,53,41,77,50,81,68,70,92,69,83,19,80,56,80,80,21,17,15,6,10,6,8,8
/player/112244/jaroslav-plasil/170099/,70,61,65,83,63,75,74,74,80,79,51,51,65,74,68,61,61,54,55,64,63,59,68,80,69,71,55,61,53,6,8,8,7,8
/player/165234/nicolas-maurice-belay/170099/,76,65,59,75,65,75,63,57,70,75,75,79,74,72,69,73,59,63,73,67,57,56,74,75,72,71,46,52,27,15,8,12,9,15
/player/194845/wahbi-khazri/170099/,82,80,52,81,65,80,80,83,69,80,74,77,80,79,67,81,44,72,68,84,74,61,78,79,75,72,26,49,30,6,7,11,11,6
/player/178363/johny-placide/170099/,11,12,15,34,13,10,11,10,33,17,53,56,38,68,38,14,52,27,70,11,29,20,11,26,15,43,11,13,12,59,63,57,63,70
/player/138065/franck-signorino/170099/,69,34,53,72,48,55,68,46,64,67,54,52,46,70,70,66,63,63,58,45,82,74,41,60,42,65,75,75,74,7,6,11,11,11
/player/183453/prince-oniangue/170099/,48,71,80,72,60,65,67,70,66,69,63,65,67,73,56,79,82,81,81,77,70,73,66,70,52,70,67,70,65,7,12,8,14,11
/player/201143/aissa-mandi/170099/,78,41,83,76,36,64,67,49,73,73,66,69,79,76,64,52,82,72,74,49,69,80,67,68,35,74,75,72,84,15,16,9,10,14
/player/231691/alban-lafont/170099/,13,6,13,52,9,14,13,12,38,10,48,45,55,64,53,23,73,40,70,9,20,17,4,45,16,45,5,14,12,78,77,71,76,79
/player/231633/issa-diop/170099/,32,29,72,64,28,39,28,34,58,60,68,63,49,65,50,39,84,74,86,21,76,73,35,40,44,70,76,77,79,10,7,6,14,9
/player/193290/martin-braithwaite/170099/,71,77,66,77,73,76,71,75,65,77,82,86,86,72,76,77,83,81,77,70,75,31,81,73,73,77,32,30,26,14,13,11,7,8
/player/199451/wissam-ben-yedder/170099/,73,84,74,77,76,85,80,77,68,83,86,84,91,80,86,78,85,77,57,69,55,44,83,76,74,82,28,21,26,6,13,9,7,7
/player/173030/oscar-trejo/170099/,74,72,66,78,72,82,74,72,72,80,69,76,83,71,77,73,63,81,70,68,70,62,70,79,70,74,59,65,55,14,14,7,16,11
/player/228821/zinedine-machach/170099/,72,61,59,74,58,77,59,49,69,74,76,76,69,65,67,61,62,73,66,61,72,52,63,69,55,67,52,60,62,13,8,11,11,9
/player/216247/marcel-tisserand/170099/,70,56,70,70,54,66,70,37,72,71,68,71,65,75,65,67,70,79,69,59,77,70,68,70,56,66,73,74,72,13,15,8,13,14
/player/222982/alexis-blin/170099/,58,52,56,76,48,72,65,46,68,72,63,63,62,74,68,60,66,79,71,55,70,76,60,71,51,64,75,75,74,13,6,8,10,8
/player/192227/shkodran-mustafi/170099/,51,58,81,77,51,53,55,47,69,70,67,73,66,81,69,66,85,74,81,52,79,85,50,55,54,71,82,83,85,11,9,15,10,6
/player/196432/enzo-perez/170099/,66,66,58,85,58,67,62,63,73,82,74,67,76,78,78,79,75,88,74,68,86,80,69,73,82,83,71,80,78,9,11,7,15,13
/player/225028/nemanja-radoja/170099/,44,72,51,77,32,70,37,36,78,73,58,53,58,79,53,63,64,73,76,71,74,81,79,80,42,59,76,80,78,11,13,12,9,7
/player/217877/theo-bongonda/170099/,78,69,39,77,58,80,64,63,61,81,85,83,86,80,75,79,63,59,54,67,30,30,77,73,57,61,17,30,29,12,15,9,15,7
/player/176915/augusto-fernandez/170099/,70,69,59,82,57,78,65,61,81,82,67,71,75,85,75,74,59,79,73,73,80,77,78,82,62,81,57,76,64,9,13,6,16,9
/player/207441/luciano-vietto/170099/,66,82,69,79,81,86,83,70,59,85,78,75,79,82,87,70,74,69,57,75,66,35,83,73,69,71,23,40,32,14,14,8,8,12
/player/216460/jose-maria-gimenez/170099/,47,37,79,68,30,47,36,44,58,56,68,72,57,76,51,72,90,70,83,48,89,85,24,27,38,60,85,86,87,9,11,7,10,15
/player/168965/remy-riou/170099/,14,11,12,42,13,12,13,15,34,23,58,57,39,73,57,21,69,32,79,13,29,28,18,39,23,58,14,13,12,74,73,79,72,77
